rank,source_file,prob,site,max_bout_all,bout_dur_all,n_seg_all,max_bout,n_nontype1_total,n_distinct_nontype1,aci,duty_cycle,peak_rate,orig_path
1646,yongxing_2023-05-27-birdnet-17_12_39,0.0515842070938622,yongxing,9.0,3.661330000000003,51.0,2.0,1.0,1.0,367.198486328125,0.0882431351639562,44.93957703927492,inputs/yongxing_2023-05-27-birdnet-17_12_39.mp3
1647,guanyinya_2023-07-03-birdnet-13_15_53,0.0515806377118827,guanyinya,10.0,3.1466633333333363,65.0,1.0,0.0,0.0,356.1956787109375,0.1562250066648893,37.54266211604096,inputs/guanyinya_2023-07-03-birdnet-13_15_53.mp3
1648,liangzhuang_2023-06-06-birdnet-16_16_26,0.0515643517473529,liangzhuang,7.0,3.311996666666664,48.0,6.0,1.0,1.0,366.90924072265625,0.1101039722740602,45.70217917675545,inputs/liangzhuang_2023-06-06-birdnet-16_16_26.mp3
1649,yongxing_2024-07-15-birdnet-15_19_44,0.0515598403470083,yongxing,15.0,4.735996666666669,85.0,3.0,0.0,0.0,389.4327392578125,0.1754198880298587,34.004559270516715,inputs/yongxing_2024-07-15-birdnet-15_19_44.mp3
1650,yongxing_2023-06-20-birdnet-13_27_25,0.0515560485666009,yongxing,8.0,2.4146633333333334,56.0,1.0,0.0,0.0,367.1848449707031,0.1436950146627566,35.48237476808905,inputs/yongxing_2023-06-20-birdnet-13_27_25.mp3
1651,yongxing_2024-04-21-birdnet-05_49_13,0.0515549937987646,yongxing,9.0,3.263996666666665,50.0,2.0,1.0,1.0,384.5386962890625,0.0847773926952812,50.31446540880503,inputs/yongxing_2024-04-21-birdnet-05_49_13.mp3
1652,liangzhuang_2023-06-06-birdnet-10_18_23,0.0515517969114843,liangzhuang,8.0,2.72933,57.0,3.0,0.0,0.0,365.0691223144531,0.1943481738203145,24.69135802469136,inputs/liangzhuang_2023-06-06-birdnet-10_18_23.mp3
1653,yongxing_2023-05-29-birdnet-14_21_03,0.0515431112343853,yongxing,5.0,2.2906633333333337,47.0,3.0,5.0,2.0,360.2815856933594,0.1498267128765662,26.24555160142349,inputs/yongxing_2023-05-29-birdnet-14_21_03.mp3
1654,yongxing_2023-05-27-birdnet-17_48_09,0.051542351093866,yongxing,17.0,5.306663333333333,52.0,2.0,1.0,1.0,360.0712890625,0.1266328978938949,47.10526315789474,inputs/yongxing_2023-05-27-birdnet-17_48_09.mp3
1655,liujiaxia_2024-06-25-birdnet-05_33_42,0.0515414967949247,liujiaxia,20.0,7.0866633333333375,68.0,1.0,0.0,0.0,351.77813720703125,0.1626233004532124,20.28688524590164,inputs/liujiaxia_2024-06-25-birdnet-05_33_42.mp3
1656,liangzhuang_2023-06-05-birdnet-10_20_32,0.0515369023483143,liangzhuang,4.0,1.3839966666666648,57.0,1.0,0.0,0.0,368.3892211914063,0.1788856304985337,26.45305514157973,inputs/liangzhuang_2023-06-05-birdnet-10_20_32.mp3
1657,minqin_2024-05-27-birdnet-12_25_15,0.051536459326556,minqin,4.0,0.9306633333333316,13.0,3.0,0.0,0.0,373.5946350097656,0.118635030658491,38.20224719101124,inputs/minqin_2024-05-27-birdnet-12_25_15.mp3
1658,liangzhuang_2024-04-19-birdnet-19_56_52,0.0515358330587845,liangzhuang,13.0,3.850663333333335,67.0,2.0,1.0,1.0,365.4132080078125,0.1524926686217008,43.48776223776224,inputs/liangzhuang_2024-04-19-birdnet-19_56_52.mp3
1659,yongxing_2023-05-27-birdnet-13_13_07,0.051533632603576,yongxing,6.0,1.655996666666674,42.0,2.0,2.0,2.0,363.2046203613281,0.118635030658491,35.1123595505618,inputs/yongxing_2023-05-27-birdnet-13_13_07.mp3
1660,liujiaxia_2023-06-05-birdnet-16_24_03,0.0515330698654485,liujiaxia,21.0,8.378663333333332,50.0,6.0,0.0,0.0,347.9358825683594,0.1660890429218875,33.30658105939005,inputs/liujiaxia_2023-06-05-birdnet-16_24_03.mp3
1661,minqin_2024-05-21-birdnet-07_20_26,0.0515323964658956,minqin,4.0,1.6239966666666668,44.0,1.0,0.0,0.0,367.198974609375,0.1930151959477472,24.51657458563536,inputs/minqin_2024-05-21-birdnet-07_20_26.mp3
1662,liangzhuang_2023-06-18-birdnet-16_39_36,0.0515303360317206,liangzhuang,15.0,5.662663333333335,60.0,1.0,0.0,0.0,383.7337646484375,0.1202346041055718,37.41685144124168,inputs/liangzhuang_2023-06-18-birdnet-16_39_36.mp3
1663,yongxing_2024-05-06-birdnet-00_15_08,0.051528556576791,yongxing,7.0,1.8946633333333367,64.0,1.0,0.0,0.0,358.44598388671875,0.2178085843774993,21.878824969400245,inputs/yongxing_2024-05-06-birdnet-00_15_08.mp3
1664,liangzhuang_2024-05-22-birdnet-18_03_03,0.0515092999684154,liangzhuang,4.0,0.6533299999999995,49.0,2.0,6.0,2.0,385.9181518554688,0.1127699280191948,36.05200945626478,inputs/liangzhuang_2024-05-22-birdnet-18_03_03.mp3
1665,yongxing_2024-05-02-birdnet-22_12_45,0.0515078977467405,yongxing,13.0,4.565330000000003,64.0,4.0,1.0,1.0,367.13568115234375,0.1170354572114102,44.41913439635535,inputs/yongxing_2024-05-02-birdnet-22_12_45.mp3
1666,yongxing_2023-05-26-birdnet-12_19_23,0.0515067319528701,yongxing,8.0,2.631996666666668,45.0,1.0,1.0,1.0,356.9371337890625,0.1415622500666488,25.89453860640301,inputs/yongxing_2023-05-26-birdnet-12_19_23.mp3
1667,minqin_2023-07-15-birdnet-14_05_41,0.0514997513209394,minqin,6.0,1.585329999999999,45.0,1.0,1.0,1.0,377.2388000488281,0.0810450546520927,30.838815789473685,inputs/minqin_2023-07-15-birdnet-14_05_41.mp3
1668,liangzhuang_2023-05-26-birdnet-06_41_33,0.0514833382282974,liangzhuang,4.0,2.009330000000002,29.0,3.0,0.0,0.0,369.09033203125,0.1399626766195681,44.285714285714285,inputs/liangzhuang_2023-05-26-birdnet-06_41_33.mp3
1669,yongxing_2024-05-17-birdnet-02_06_52,0.051475866677344,yongxing,11.0,4.623996666666666,48.0,1.0,0.0,0.0,358.73809814453125,0.154892028792322,31.19621342512909,inputs/yongxing_2024-05-17-birdnet-02_06_52.mp3
1670,yongxing_2023-05-18-birdnet-13_16_05,0.0514655442983529,yongxing,11.0,4.574663333333332,63.0,1.0,0.0,0.0,364.7144165039063,0.1890162623300453,26.09308885754584,inputs/yongxing_2023-05-18-birdnet-13_16_05.mp3
1671,liangzhuang_2023-06-20-birdnet-17_15_56,0.0514573804331113,liangzhuang,18.0,6.943996666666667,64.0,1.0,1.0,1.0,361.453125,0.0951746201013063,36.76470588235294,inputs/liangzhuang_2023-06-20-birdnet-17_15_56.mp3
1672,guanyinya_2023-06-17-birdnet-10_37_51,0.0514551949837649,guanyinya,17.0,6.626663333333337,38.0,6.0,0.0,0.0,384.3231506347656,0.1924820047987203,44.14819944598338,inputs/guanyinya_2023-06-17-birdnet-10_37_51.mp3
1673,yongxing_2023-05-27-birdnet-05_49_33,0.0514538736282983,yongxing,13.0,7.125329999999999,30.0,3.0,0.0,0.0,356.00421142578125,0.1447613969608104,54.32780847145488,inputs/yongxing_2023-05-27-birdnet-05_49_33.mp3
1674,liangzhuang_2024-05-22-birdnet-19_58_04,0.0514504511030316,liangzhuang,6.0,2.24533,56.0,3.0,0.0,0.0,386.092529296875,0.1375633164489469,32.70348837209302,inputs/liangzhuang_2024-05-22-birdnet-19_58_04.mp3
1675,minqin_2024-05-20-birdnet-05_55_42,0.0514411027732612,minqin,8.0,2.542663333333332,59.0,3.0,0.0,0.0,388.0016479492188,0.13703012529992,45.233463035019454,inputs/minqin_2024-05-20-birdnet-05_55_42.mp3
1676,liangzhuang_2023-06-20-birdnet-19_07_26,0.0514374120923209,liangzhuang,7.0,1.9386633333333343,58.0,1.0,4.0,2.0,352.96881103515625,0.1316982138096507,21.508097165991902,inputs/liangzhuang_2023-06-20-birdnet-19_07_26.mp3
1677,minqin_2023-07-15-birdnet-06_28_37,0.0514368082852239,minqin,18.0,6.84933,39.0,3.0,0.0,0.0,403.4604187011719,0.0994401492935217,40.21447721179625,inputs/minqin_2023-07-15-birdnet-06_28_37.mp3
1678,liangzhuang_2023-05-27-birdnet-06_08_07,0.0514314859343692,liangzhuang,9.0,3.781330000000001,52.0,3.0,0.0,0.0,367.5914306640625,0.1141029058917622,32.41822429906542,inputs/liangzhuang_2023-05-27-birdnet-06_08_07.mp3
1679,liangzhuang_2023-05-26-birdnet-15_59_04,0.0514201075803598,liangzhuang,14.0,4.590663333333332,69.0,1.0,4.0,1.0,354.9647216796875,0.1994134897360703,21.3903743315508,inputs/liangzhuang_2023-05-26-birdnet-15_59_04.mp3
1680,liangzhuang_2023-06-05-birdnet-12_16_33,0.0514082315412461,liangzhuang,10.0,3.4479966666666675,40.0,2.0,0.0,0.0,369.2083129882813,0.1562250066648893,36.47610921501707,inputs/liangzhuang_2023-06-05-birdnet-12_16_33.mp3
1681,yongxing_2023-05-26-birdnet-09_49_22,0.0514054536695806,yongxing,7.0,2.962663333333333,49.0,4.0,0.0,0.0,362.9671020507813,0.1570247933884297,27.801358234295417,inputs/yongxing_2023-05-26-birdnet-09_49_22.mp3
1682,liangzhuang_2023-05-26-birdnet-06_44_03,0.0513939230987854,liangzhuang,12.0,4.787996666666666,55.0,3.0,0.0,0.0,360.995361328125,0.1106371634230871,39.45783132530121,inputs/liangzhuang_2023-05-26-birdnet-06_44_03.mp3
1683,liangzhuang_2023-06-21-birdnet-12_00_57,0.0513865952700259,liangzhuang,4.0,1.0706633333333355,42.0,1.0,8.0,2.0,359.3976135253906,0.1122367368701679,26.425178147268408,inputs/liangzhuang_2023-06-21-birdnet-12_00_57.mp3
1684,yongxing_2023-06-04-birdnet-05_53_41,0.0513821937694759,yongxing,14.0,5.839996666666664,55.0,1.0,0.0,0.0,346.5834350585937,0.1818181818181818,23.460410557184748,inputs/yongxing_2023-06-04-birdnet-05_53_41.mp3
1685,liangzhuang_2023-06-17-birdnet-08_54_18,0.0513812607715756,liangzhuang,33.0,15.255996666666668,71.0,2.0,0.0,0.0,403.7363586425781,0.1482271394294854,40.69244604316546,inputs/liangzhuang_2023-06-17-birdnet-08_54_18.mp3
1686,liangzhuang_2024-06-28-birdnet-13_02_54,0.0513447781830486,liangzhuang,5.0,1.9853300000000007,45.0,1.0,2.0,1.0,358.5814514160156,0.1490269261530258,25.26833631484794,inputs/liangzhuang_2024-06-28-birdnet-13_02_54.mp3
1687,liujiaxia_2023-06-26-birdnet-16_23_30,0.0513270660529127,liujiaxia,21.0,9.282663333333335,46.0,2.0,0.0,0.0,349.22076416015625,0.1684884030925086,25.31645569620253,inputs/liujiaxia_2023-06-26-birdnet-16_23_30.mp3
1688,liangzhuang_2024-07-12-birdnet-05_43_19,0.0513187400980556,liangzhuang,4.0,1.2786633333333342,52.0,2.0,5.0,2.0,340.1493225097656,0.133031191682218,24.298597194388776,inputs/liangzhuang_2024-07-12-birdnet-05_43_19.mp3
1689,minqin_2024-05-19-birdnet-09_07_31,0.0513154482570764,minqin,8.0,3.9626633333333374,52.0,4.0,0.0,0.0,368.5244140625,0.1575579845374566,22.63113367174281,inputs/minqin_2024-05-19-birdnet-09_07_31.mp3
1690,liujiaxia_2023-06-26-birdnet-12_39_28,0.0513143801059819,liujiaxia,12.0,5.922663333333331,46.0,2.0,0.0,0.0,355.5951538085937,0.1610237270061317,28.14569536423841,inputs/liujiaxia_2023-06-26-birdnet-12_39_28.mp3
1691,liangzhuang_2024-07-12-birdnet-05_42_19,0.0513045382504878,liangzhuang,3.0,0.7639966666666667,49.0,2.0,5.0,2.0,336.2389831542969,0.1407624633431085,17.755681818181817,inputs/liangzhuang_2024-07-12-birdnet-05_42_19.mp3
1692,yongxing_2024-04-21-birdnet-07_10_44,0.0513029599239493,yongxing,5.0,1.7813300000000003,52.0,2.0,14.0,1.0,372.69525146484375,0.1053052519328179,49.68354430379747,inputs/yongxing_2024-04-21-birdnet-07_10_44.mp3
1693,shuanghe_2023-06-23-birdnet-05_40_49,0.0513019842362074,shuanghe,22.0,5.238663333333333,64.0,0.0,0.0,0.0,357.2782592773437,0.2927219408157824,14.571948998178506,inputs/shuanghe_2023-06-23-birdnet-05_40_49.mp3
1694,shuanghe_2023-06-14-birdnet-19_09_07,0.0512942769055046,shuanghe,5.0,2.0613300000000017,16.0,5.0,0.0,0.0,418.62896728515625,0.2868568381764863,32.99256505576208,inputs/shuanghe_2023-06-14-birdnet-19_09_07.mp3
1695,yongxing_2024-04-21-birdnet-04_33_42,0.0512711502461277,yongxing,10.0,2.613330000000005,46.0,2.0,2.0,2.0,372.1912231445313,0.1250333244468141,62.633262260127935,inputs/yongxing_2024-04-21-birdnet-04_33_42.mp3
1696,yongxing_2023-05-29-birdnet-13_00_32,0.0511553211200318,yongxing,5.0,1.4506633333333363,35.0,1.0,9.0,3.0,345.96759033203125,0.0975739802719274,35.86065573770492,inputs/yongxing_2023-05-29-birdnet-13_00_32.mp3
1697,liujiaxia_2023-06-04-birdnet-16_47_50,0.0499105877019006,liujiaxia,15.0,5.879996666666666,65.0,1.0,0.0,0.0,344.48150634765625,0.2103439082911223,16.79340937896071,inputs/liujiaxia_2023-06-04-birdnet-16_47_50.mp3
1698,yongxing_2024-05-06-birdnet-21_00_48,0.0498493569644164,yongxing,17.0,5.069330000000001,72.0,1.0,1.0,1.0,359.2279968261719,0.2346041055718475,22.301136363636363,inputs/yongxing_2024-05-06-birdnet-21_00_48.mp3
1699,yongxing_2024-05-03-birdnet-16_37_54,0.0498389705436469,yongxing,11.0,3.826663333333333,57.0,2.0,1.0,1.0,363.2445068359375,0.1359637430018661,29.90196078431373,inputs/yongxing_2024-05-03-birdnet-16_37_54.mp3
1700,liujiaxia_2024-04-22-birdnet-13_00_14,0.0498291363280479,liujiaxia,12.0,4.449330000000003,54.0,1.0,0.0,0.0,423.4078369140625,0.1748866968808317,45.35060975609756,inputs/liujiaxia_2024-04-22-birdnet-13_00_14.mp3
1701,guanyinya_2023-06-14-birdnet-14_23_12,0.0497499712597439,guanyinya,12.0,4.89999666666667,26.0,3.0,0.0,0.0,374.8864135742188,0.1815515862436683,28.45080763582966,inputs/guanyinya_2023-06-14-birdnet-14_23_12.mp3
1702,yongxing_2024-04-23-birdnet-18_22_14,0.0497341144296991,yongxing,13.0,4.889329999999999,54.0,2.0,3.0,1.0,349.0552062988281,0.1319648093841642,27.77777777777778,inputs/yongxing_2024-04-23-birdnet-18_22_14.mp3
1703,liangzhuang_2023-05-25-birdnet-14_24_29,0.049730364098035,liangzhuang,10.0,3.9906633333333374,59.0,6.0,0.0,0.0,360.6982116699219,0.1391628898960277,28.017241379310345,inputs/liangzhuang_2023-05-25-birdnet-14_24_29.mp3
1704,yongxing_2023-05-29-birdnet-06_47_59,0.0497269485539753,yongxing,12.0,5.414663333333333,41.0,2.0,1.0,1.0,374.37542724609375,0.1506264996001066,50.4424778761062,inputs/yongxing_2023-05-29-birdnet-06_47_59.mp3
1705,liujiaxia_2024-04-21-birdnet-12_55_23,0.049726492917896,liujiaxia,19.0,8.562663333333331,57.0,1.0,0.0,0.0,390.28314208984375,0.1786190349240202,40.298507462686565,inputs/liujiaxia_2024-04-21-birdnet-12_55_23.mp3
1706,liangzhuang_2024-04-19-birdnet-11_57_17,0.0497148059513764,liangzhuang,18.0,6.3533300000000015,55.0,1.0,0.0,0.0,372.5220336914063,0.1938149826712876,31.46492434662999,inputs/liangzhuang_2024-04-19-birdnet-11_57_17.mp3
1707,liangzhuang_2023-05-25-birdnet-12_13_29,0.049713953075184,liangzhuang,6.0,1.94533,63.0,2.0,6.0,1.0,354.3828430175781,0.13009864036257,56.864754098360656,inputs/liangzhuang_2023-05-25-birdnet-12_13_29.mp3
1708,liangzhuang_2023-05-27-birdnet-06_49_07,0.0497095660720907,liangzhuang,12.0,4.30133,45.0,5.0,0.0,0.0,368.2145080566406,0.1367635297254065,34.84405458089669,inputs/liangzhuang_2023-05-27-birdnet-06_49_07.mp3
1709,yongxing_2023-05-18-birdnet-10_45_04,0.0497061788797417,yongxing,8.0,3.449330000000004,52.0,2.0,1.0,1.0,378.3626098632813,0.1650226606238336,26.8578352180937,inputs/yongxing_2023-05-18-birdnet-10_45_04.mp3
1710,minqin_2023-07-15-birdnet-15_10_12,0.0497059430139126,minqin,8.0,2.943996666666667,52.0,1.0,0.0,0.0,364.6970825195313,0.1452945881098373,37.38532110091743,inputs/minqin_2023-07-15-birdnet-15_10_12.mp3
1711,yongxing_2024-04-22-birdnet-17_54_00,0.0496969660349973,yongxing,20.0,6.68933,72.0,2.0,1.0,1.0,361.7390747070313,0.1372967208744334,31.310679611650485,inputs/yongxing_2024-04-22-birdnet-17_54_00.mp3
1712,guanyinya_2023-07-11-birdnet-06_30_42,0.0496953736268415,guanyinya,13.0,5.077330000000001,55.0,0.0,0.0,0.0,359.1563720703125,0.2138096507597973,22.28802992518704,inputs/guanyinya_2023-07-11-birdnet-06_30_42.mp3
1713,liangzhuang_2024-07-14-birdnet-05_49_20,0.0496936721856349,liangzhuang,23.0,9.18533,52.0,4.0,0.0,0.0,359.538818359375,0.1154358837643295,47.055427251732105,inputs/liangzhuang_2024-07-14-birdnet-05_49_20.mp3
1714,minqin_2024-06-15-birdnet-06_12_55,0.0496749866538099,minqin,17.0,4.6679966666666655,70.0,2.0,0.0,0.0,384.3668823242188,0.1511596907491335,27.336860670194007,inputs/minqin_2024-06-15-birdnet-06_12_55.mp3
1715,liangzhuang_2023-05-25-birdnet-12_17_29,0.0496726370625182,liangzhuang,15.0,7.761329999999999,57.0,7.0,0.0,0.0,367.5172424316406,0.2132764596107704,32.8125,inputs/liangzhuang_2023-05-25-birdnet-12_17_29.mp3
1716,liangzhuang_2024-05-22-birdnet-02_47_49,0.0496700432897151,liangzhuang,18.0,9.31733,48.0,4.0,1.0,1.0,397.7384643554688,0.1924820047987203,32.202216066481995,inputs/liangzhuang_2024-05-22-birdnet-02_47_49.mp3
1717,liujiaxia_2024-04-22-birdnet-06_34_09,0.0496603951158717,liujiaxia,11.0,5.0746633333333335,52.0,3.0,0.0,0.0,395.19183349609375,0.1372967208744334,52.9126213592233,inputs/liujiaxia_2024-04-22-birdnet-06_34_09.mp3
1718,liangzhuang_2023-06-04-birdnet-08_00_18,0.0496485348779704,liangzhuang,5.0,1.882663333333337,54.0,2.0,3.0,1.0,361.6028442382813,0.1149026926153025,30.74245939675174,inputs/liangzhuang_2023-06-04-birdnet-08_00_18.mp3
1719,guanyinya_2023-06-16-birdnet-16_23_12,0.0496430427272429,guanyinya,18.0,5.650663333333332,67.0,2.0,2.0,1.0,361.947265625,0.2266062383364436,15.294117647058824,inputs/guanyinya_2023-06-16-birdnet-16_23_12.mp3
1720,guanyinya_2023-06-17-birdnet-14_12_23,0.0496418269799384,guanyinya,21.0,8.546663333333338,44.0,1.0,0.0,0.0,359.5343017578125,0.2242068781658224,24.22711058263972,inputs/guanyinya_2023-06-17-birdnet-14_12_23.mp3
1721,liangzhuang_2024-06-16-birdnet-12_58_33,0.0496416183779915,liangzhuang,14.0,6.182663333333338,67.0,1.0,0.0,0.0,346.5117492675781,0.2156758197813916,16.68726823238566,inputs/liangzhuang_2024-06-16-birdnet-12_58_33.mp3
1722,liangzhuang_2024-06-30-birdnet-08_57_48,0.0496307518385308,liangzhuang,19.0,8.079996666666666,64.0,0.0,0.0,0.0,366.5854797363281,0.2937883231138363,17.127949183303084,inputs/liangzhuang_2024-06-30-birdnet-08_57_48.mp3
1723,liangzhuang_2024-04-19-birdnet-20_46_22,0.0496270753269352,liangzhuang,9.0,3.322663333333334,68.0,0.0,0.0,0.0,381.4208984375,0.1612903225806451,35.3305785123967,inputs/liangzhuang_2024-04-19-birdnet-20_46_22.mp3
1724,liangzhuang_2023-05-25-birdnet-09_55_59,0.0496212114485579,liangzhuang,9.0,3.1613300000000013,53.0,3.0,0.0,0.0,364.714111328125,0.1562250066648893,45.64846416382253,inputs/liangzhuang_2023-05-25-birdnet-09_55_59.mp3
1725,liangzhuang_2024-04-20-birdnet-09_55_33,0.0496197713088233,liangzhuang,6.0,2.2959966666666656,54.0,4.0,0.0,0.0,389.222412109375,0.1975473207144761,29.68960863697706,inputs/liangzhuang_2024-04-20-birdnet-09_55_33.mp3
1726,liangzhuang_2023-05-26-birdnet-15_40_34,0.0496197664524849,liangzhuang,17.0,8.853330000000003,56.0,1.0,1.0,1.0,365.1370849609375,0.2202079445481205,26.937046004842617,inputs/liangzhuang_2023-05-26-birdnet-15_40_34.mp3
1727,yongxing_2024-04-22-birdnet-14_24_28,0.0496153116751032,yongxing,10.0,3.834663333333338,61.0,1.0,2.0,1.0,350.3168029785156,0.2111436950146627,28.88257575757576,inputs/yongxing_2024-04-22-birdnet-14_24_28.mp3
1728,guanyinya_2023-06-14-birdnet-15_50_43,0.0496147392072002,guanyinya,20.0,7.271996666666668,43.0,5.0,0.0,0.0,366.82611083984375,0.1122367368701679,54.63182897862233,inputs/guanyinya_2023-06-14-birdnet-15_50_43.mp3
1729,minqin_2023-05-31-birdnet-19_01_55,0.0496144282354796,minqin,15.0,5.387996666666666,43.0,0.0,0.0,0.0,353.2841796875,0.1564916022394028,27.0442930153322,inputs/minqin_2023-05-31-birdnet-19_01_55.mp3
1730,minqin_2023-07-15-birdnet-15_36_12,0.0496129491567422,minqin,8.0,2.509330000000002,46.0,2.0,1.0,1.0,405.6544799804688,0.161823513729672,50.45304777594728,inputs/minqin_2023-07-15-birdnet-15_36_12.mp3
1731,yongxing_2023-05-26-birdnet-12_19_53,0.0496014454344211,yongxing,8.0,2.7719966666666664,46.0,2.0,0.0,0.0,359.049072265625,0.1348973607038123,29.89130434782609,inputs/yongxing_2023-05-26-birdnet-12_19_53.mp3
1732,yongxing_2024-04-21-birdnet-07_01_44,0.0495972342448148,yongxing,10.0,3.950663333333331,54.0,3.0,7.0,1.0,370.7152404785156,0.1130365235937083,45.1061320754717,inputs/yongxing_2024-04-21-birdnet-07_01_44.mp3
1733,liujiaxia_2023-06-26-birdnet-14_55_59,0.0495948417675905,liujiaxia,23.0,9.69333,47.0,2.0,0.0,0.0,373.03314208984375,0.1743535057318048,34.403669724770644,inputs/liujiaxia_2023-06-26-birdnet-14_55_59.mp3
1734,liangzhuang_2024-06-28-birdnet-08_36_52,0.0495855868494728,liangzhuang,5.0,1.9426633333333327,52.0,2.0,2.0,2.0,355.52099609375,0.1213009864036257,29.945054945054945,inputs/liangzhuang_2024-06-28-birdnet-08_36_52.mp3
1735,liangzhuang_2023-05-26-birdnet-14_32_04,0.04957815911613,liangzhuang,8.0,2.958663333333332,53.0,2.0,1.0,1.0,363.7091369628906,0.1810183950946414,18.96170839469809,inputs/liangzhuang_2023-05-26-birdnet-14_32_04.mp3
1736,guanyinya_2023-06-16-birdnet-12_17_40,0.0495706168775082,guanyinya,6.0,2.8679966666666665,18.0,6.0,0.0,0.0,414.6138000488281,0.1466275659824047,44.54545454545454,inputs/guanyinya_2023-06-16-birdnet-12_17_40.mp3
1737,liangzhuang_2023-05-26-birdnet-12_35_04,0.0495640558859711,liangzhuang,14.0,4.7493300000000005,55.0,2.0,0.0,0.0,346.6097412109375,0.215942415355905,25.0,inputs/liangzhuang_2023-05-26-birdnet-12_35_04.mp3
1738,liujiaxia_2023-06-05-birdnet-08_21_59,0.0495636989076266,liujiaxia,35.0,18.63733,56.0,3.0,0.0,0.0,368.592041015625,0.2111436950146627,26.041666666666664,inputs/liujiaxia_2023-06-05-birdnet-08_21_59.mp3
1739,guanyinya_2023-06-14-birdnet-14_07_42,0.0495602261098956,guanyinya,14.0,5.310663333333334,66.0,11.0,0.0,0.0,362.5689086914063,0.2002132764596107,27.463382157123835,inputs/guanyinya_2023-06-14-birdnet-14_07_42.mp3
1740,yongxing_2023-06-17-birdnet-15_49_33,0.0495577626302071,yongxing,15.0,3.774663333333333,75.0,1.0,0.0,0.0,399.5718688964844,0.1954145561183684,31.20736698499318,inputs/yongxing_2023-06-17-birdnet-15_49_33.mp3
1741,liangzhuang_2023-05-27-birdnet-12_33_38,0.0495519418154446,liangzhuang,7.0,3.154663333333336,47.0,4.0,0.0,0.0,353.11456298828125,0.1527592641962143,28.35951134380453,inputs/liangzhuang_2023-05-27-birdnet-12_33_38.mp3
1742,minqin_2024-06-14-birdnet-20_08_20,0.0495445402988766,minqin,15.0,5.967996666666672,44.0,1.0,0.0,0.0,376.9538269042969,0.1013063183151159,32.56578947368421,inputs/minqin_2024-06-14-birdnet-20_08_20.mp3
1743,shuanghe_2023-07-02-birdnet-11_25_54,0.0495439300862998,shuanghe,16.0,5.9146633333333325,42.0,1.0,0.0,0.0,356.98931884765625,0.1396960810450546,32.20419847328244,inputs/shuanghe_2023-07-02-birdnet-11_25_54.mp3
1744,yongxing_2023-05-27-birdnet-14_11_37,0.0495388913811188,yongxing,37.0,9.997330000000003,71.0,1.0,0.0,0.0,364.3209228515625,0.1061050386563583,60.92964824120602,inputs/yongxing_2023-05-27-birdnet-14_11_37.mp3
1745,shuanghe_2023-06-06-birdnet-07_05_39,0.0495367034844684,shuanghe,10.0,3.8039966666666665,59.0,1.0,0.0,0.0,390.0222778320313,0.1740869101572913,40.19908116385911,inputs/shuanghe_2023-06-06-birdnet-07_05_39.mp3
1746,guanyinya_2023-06-16-birdnet-11_44_10,0.0495354436730676,guanyinya,17.0,7.711996666666668,49.0,6.0,0.0,0.0,401.60552978515625,0.1284990669154892,43.04979253112033,inputs/guanyinya_2023-06-16-birdnet-11_44_10.mp3
