source_row,selection_id,View,Channel,begin_time,end_time,low_freq,high_freq,stable_id,source_stem,audio_duration_s,syllable_duration_s,frequency_box_valid,source_file
12,15,Spectrogram 1,1,4.713519625,4.861921292,93.0,12093.0,1173eb7d967e29308377,liujiaxia_2024-05-02-birdnet-01_11_18_01,5.686395833333333,0.1484016669999999,True,audio/analysis_clips/liujiaxia_2024-05-02-birdnet-01_11_18_01.wav
1,1,Spectrogram 1,1,0.237264331,0.540435421,1116.3,9581.4,bdfb412caf5ded7bce42,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.30317109,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
2,2,Spectrogram 1,1,0.58437326,0.918300837,837.2,9023.3,e022a984af51f7055938,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.333927577,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
3,3,Spectrogram 1,1,1.036933002,1.401617066,744.2,10046.5,6f0fed465bc50b25a27b,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.364684064,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
4,5,Spectrogram 1,1,1.603731126,1.876145728,1581.4,9488.4,2478bc16e6c2fed5a549,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.272414602,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
5,6,Spectrogram 1,1,2.016746813,2.333099255,1674.4,9209.3,38db5eba3e3938a8e962,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3163524419999999,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
6,7,Spectrogram 1,1,2.486881692,2.768083862,1302.3,8558.1,1d3017e18a916246173d,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2812021700000002,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
7,8,Spectrogram 1,1,3.022923328,3.365638473,1023.3,9116.3,1b1c58ce8de37a5e9a1d,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3427151450000001,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
8,9,Spectrogram 1,1,3.444726583,3.826985783,1302.3,8930.2,c251f97fd1a67058d318,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3822592,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
9,10,Spectrogram 1,1,4.068643898,4.446509314,1209.3,10232.6,eb189e19ad109c16f077,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3778654159999997,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
10,11,Spectrogram 1,1,4.573929047,4.855131218,1302.3,9395.3,85839fbb019fdc84a73a,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2812021710000003,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
11,12,Spectrogram 1,1,5.011388401,5.281686473,1023.3,11069.8,9a9c06058aff09526057,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2702980720000001,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
12,13,Spectrogram 1,1,5.486740183,5.909275101,1302.3,10046.5,39422e8fa6b90a377ffb,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.4225349180000002,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
13,14,Spectrogram 1,1,5.980733212,6.319382521,1023.3,9395.3,e437c8c47c471907525d,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.338649309,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
14,15,Spectrogram 1,1,6.471619367,6.71395557,1116.3,9674.4,44833d3b03d22077f80e,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2423362030000007,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
15,16,Spectrogram 1,1,6.828909922,7.17377298,1116.3,11069.8,575a11987687989c36bf,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3448630579999996,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
16,17,Spectrogram 1,1,7.270086092,7.555918536,1674.4,10325.6,58d75895e7848cda838f,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2858324440000004,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
17,18,Spectrogram 1,1,7.767185995,8.140010922,1116.3,9674.4,26f58dfabba6fd8671fc,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3728249269999999,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
18,22,Spectrogram 1,1,8.183507164,8.553225217,1116.3,10511.6,e0aa488ad152db4ff6a5,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3697180529999997,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
19,23,Spectrogram 1,1,8.851485159,9.134210729,1488.4,13209.3,636b84fc2a464a37d25d,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2827255700000002,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
20,24,Spectrogram 1,1,9.401401927,9.665486251,1674.4,10046.5,522661005ccf2f04afb3,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2640843240000006,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
21,25,Spectrogram 1,1,11.203389077,11.551359009,1302.3,10604.7,18dedcd98506b1eda194,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3479699319999998,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
22,26,Spectrogram 1,1,11.635244618,11.942825183,1767.4,12000.0,4a33d1de7583bd6d768b,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3075805650000003,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
23,27,Spectrogram 1,1,12.62633755,12.890421874,1953.5,10604.7,35a96d9997e83567588e,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2640843239999988,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
24,28,Spectrogram 1,1,13.129651208,13.480728014,1023.3,11255.8,9b7467cc7586a587ffe7,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.351076806,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
25,29,Spectrogram 1,1,13.583254869,13.881514811,1581.4,11441.9,ecd8dab738d2aa917a07,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2982599420000014,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
26,30,Spectrogram 1,1,14.356866594,14.630271541,1395.3,11720.9,49683d9214304f5601e7,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2734049470000013,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
27,31,Spectrogram 1,1,15.105623323,15.385242019,1023.3,10697.7,8e82e0f95479849a7300,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.279618696,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
28,32,Spectrogram 1,1,16.991496082,17.277328526,1674.4,11162.8,8240f2233743b529b29b,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2858324440000004,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
29,33,Spectrogram 1,1,16.239632478,16.516144299,1302.3,11069.8,ea638a41650b1eec37a4,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2765118209999997,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
30,34,Spectrogram 1,1,17.606657212,17.935985898,744.2,10790.7,f6dd535589ff6230c428,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3293286860000002,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
31,35,Spectrogram 1,1,18.231138966,18.504543912,1488.4,10790.7,bd21e685474f1e36846b,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2734049459999994,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
32,36,Spectrogram 1,1,18.774841985,19.141453164,1395.3,11162.8,1dbe67ea1da5dac67b60,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.366611179000003,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
33,37,Spectrogram 1,1,15.558783616,15.875684804,1395.3,12186.0,778c33b9cf6cd78288a7,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.316901188000001,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
34,38,Spectrogram 1,1,19.215574785,19.510727852,1395.3,12093.0,14f8ce942869c2a59f1d,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2951530669999975,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
35,39,Spectrogram 1,1,19.681605944,19.942583393,1395.3,10232.6,ef5fc94a811aa0c27d21,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2609774489999985,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
36,40,Spectrogram 1,1,20.128995857,20.427255799,1395.3,12651.2,bb6b36b54b3a4f1f2d51,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2982599420000014,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
37,41,Spectrogram 1,1,20.616775137,20.9367832,1116.3,10697.7,f8d02b040e627c555ac9,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3200080629999995,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
38,42,Spectrogram 1,1,21.163585031,21.53019621,1302.3,11069.8,229f59a4bb150a8b9dd9,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3666111789999995,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
39,43,Spectrogram 1,1,21.663791809,22.045937359,1395.3,10325.6,4a3aa53d86cfa6220c00,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3821455500000006,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
40,44,Spectrogram 1,1,22.123609219,22.440510408,1209.3,10418.6,10f6b7ed184cc112cf5d,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3169011890000028,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
41,45,Spectrogram 1,1,22.605174751,22.887900321,1674.4,11162.8,dfbfd21f8af7806048a4,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2827255700000002,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
42,46,Spectrogram 1,1,23.117809026,23.434710214,1395.3,10883.7,b1b7da2630648bc43f90,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3169011879999992,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
43,47,Spectrogram 1,1,23.602481432,23.863458881,1116.3,10883.7,e68d48bfb4a91ee818c6,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2609774489999985,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
44,48,Spectrogram 1,1,24.04987135,24.264245683,837.2,9674.4,b61da4048a98d346b16b,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2143743329999985,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
45,49,Spectrogram 1,1,24.512795635,24.752024964,1302.3,10697.7,49171f2f18d6000557ab,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2392293290000005,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
46,50,Spectrogram 1,1,25.177666756,25.416896084,1767.4,11162.8,48d1c8197109bb8de30b,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2392293280000004,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
47,51,Spectrogram 1,1,25.656125413,25.898461616,1581.4,11162.8,76e75d24c1558af94e02,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2423362029999971,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
48,52,Spectrogram 1,1,26.115942823,26.407989017,1395.3,11627.9,65f1cb7e92956f8cb987,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2920461939999974,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
49,53,Spectrogram 1,1,26.634790847,26.852272055,837.2,9395.3,5a7d04629cc384eae9f9,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2174812079999988,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
50,54,Spectrogram 1,1,26.970333282,27.246845103,1209.3,10046.5,5e9fe7252431929d309f,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2765118209999997,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
51,55,Spectrogram 1,1,27.405295698,27.709769388,1116.3,13209.3,5bf0e75ad07e45eaa8c1,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3044736900000018,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
52,56,Spectrogram 1,1,28.023563702,28.321823644,837.2,10790.7,28fa9f5e4d18acee8782,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2982599419999978,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
53,57,Spectrogram 1,1,28.613869838,28.930771026,1116.3,11814.0,99ca25ef36be740ec158,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.3169011879999992,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
54,58,Spectrogram 1,1,29.101649118,29.334664698,1023.3,10139.5,60bb42849604e5c1cb7e,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.23301558,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
55,59,Spectrogram 1,1,29.458939673,29.695062127,1581.4,10511.6,e330daf3e5633a99f908,liujiaxia_2024-06-26-birdnet-09_09_36,30.0,0.2361224540000002,True,audio/analysis_clips/liujiaxia_2024-06-26-birdnet-09_09_36.wav
1,1,Spectrogram 1,1,0.102987437,0.27806608,558.1,13209.3,0839f841b3f36ed6c176,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.1750786429999999,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
2,2,Spectrogram 1,1,0.419673806,0.584453706,465.1,9395.3,1e9382ed2797ac39b1e7,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.1647799,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
3,3,Spectrogram 1,1,0.661694283,0.924312248,558.1,12465.1,7917f8ddd89d33103c8b,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.262617965,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
4,4,Spectrogram 1,1,0.962932537,1.027299685,744.2,10325.6,037bd5909853158a2774,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.0643671479999999,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
5,5,Spectrogram 1,1,1.13801118,1.390330401,651.2,12186.0,598a2017bf3cf92e68f8,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.252319221,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
6,6,Spectrogram 1,1,1.565409044,1.838325753,372.1,13488.4,dea09646e3ebdd4e4665,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.272916709,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
7,7,Spectrogram 1,1,1.879520727,2.201356468,372.1,13209.3,83e1a90f05dd9e4681ea,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.3218357410000001,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
8,8,Spectrogram 1,1,2.211655212,2.533490953,0.0,8744.2,4ef3163f58b64dbdb02f,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.3218357409999997,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
9,10,Spectrogram 1,1,2.608963129,2.884454523,372.1,13395.3,04a5b0d88c6ba1e22338,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.2754913939999999,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
10,11,Spectrogram 1,1,2.977143216,3.252634611,372.1,11720.9,67cd9c1db4a64e5dfbb2,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.275491395,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
11,12,Spectrogram 1,1,3.445736055,3.713503392,558.1,11348.8,21cfffe3ac93e42760b5,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.267767337,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
12,13,Spectrogram 1,1,4.009592274,4.182096231,465.1,7720.9,1b7e5fb6080489cdd8b1,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.1725039569999999,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
13,14,Spectrogram 1,1,3.754698367,3.811341457,837.2,7627.9,72027b9106260ae8b269,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.0566430900000001,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
14,15,Spectrogram 1,1,4.272210238,4.609494095,465.1,10604.7,972e1061afff6a4822f4,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.3372838569999992,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
15,16,Spectrogram 1,1,4.788626612,5.190277617,744.2,12279.1,7974fb59f81df43b216d,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.4016510049999997,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
16,17,Spectrogram 1,1,5.28296631,5.555883019,465.1,11720.9,eb9edf0decbc49390eba,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.2729167090000004,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
17,18,Spectrogram 1,1,5.733536348,6.057946774,744.2,8558.1,db1712a18d926a242c41,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.324410426,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
18,19,Spectrogram 1,1,6.091417692,6.426126862,1395.3,10139.5,60fe2212d832229bb2fe,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.33470917,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
19,20,Spectrogram 1,1,6.534263671,6.804605694,1116.3,11255.8,fd2c708435d58d440783,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.2703420230000004,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
20,21,Spectrogram 1,1,6.845800668,7.298945392,744.2,10046.5,4002074c0c1f6f673e09,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.4531447240000004,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
21,22,Spectrogram 1,1,7.394208771,7.667125479,744.2,12186.0,bf863dde12bcdf11a03c,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.2729167080000003,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
22,23,Spectrogram 1,1,7.700596396,8.094523343,1116.3,13302.3,76ae4374531badef6a87,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.3939269470000006,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
23,24,Spectrogram 1,1,8.205234838,8.534794637,1023.3,12186.0,125c66e2af34b23d07a9,minqin_2023-06-03-birdnet-10_23_15_01,8.789770833333334,0.3295597989999983,True,audio/analysis_clips/minqin_2023-06-03-birdnet-10_23_15_01.wav
1,1,Spectrogram 1,1,5.502274555,5.927916347,1118.2,11642.6,208845df1a57c57d6124,minqin_2023-06-11-birdnet-09_36_33,30.0,0.4256417920000004,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
2,2,Spectrogram 1,1,4.032722966,4.514288497,920.9,9471.9,5dea522fb270d82becb7,minqin_2023-06-11-birdnet-09_36_33,30.0,0.4815655310000002,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
3,3,Spectrogram 1,1,4.700700961,5.036243396,855.1,9932.4,6c52920203d8f3855dbc,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3355424349999998,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
4,4,Spectrogram 1,1,5.179159618,5.281686473,1184.0,8945.7,2a09fd2343a8cc45e0a1,minqin_2023-06-11-birdnet-09_36_33,30.0,0.1025268549999998,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
5,5,Spectrogram 1,1,0.229908705,0.733222357,723.6,9537.7,abb2d41e4199fbc379c5,minqin_2023-06-11-birdnet-09_36_33,30.0,0.5033136520000001,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
6,6,Spectrogram 1,1,0.972451686,1.460230966,855.1,10919.0,b8009d8bc918cc531fe3,minqin_2023-06-11-birdnet-09_36_33,30.0,0.4877792799999999,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
7,7,Spectrogram 1,1,2.115781464,2.504140763,592.0,11642.6,bcbe79c0af78731eb574,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3883592990000002,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
8,9,Spectrogram 1,1,1.640429681,2.028788981,986.7,10063.9,f39217bc93680174b935,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3883592999999998,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
9,10,Spectrogram 1,1,2.706087599,2.929782555,920.9,8024.8,819293b4605866754d61,minqin_2023-06-11-birdnet-09_36_33,30.0,0.2236949560000001,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
10,11,Spectrogram 1,1,3.10998127,3.277752488,1184.0,10458.6,2799ab633cb450281391,minqin_2023-06-11-birdnet-09_36_33,30.0,0.1677712179999999,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
11,12,Spectrogram 1,1,3.46682805,3.842759852,855.1,11642.6,f337e750b1000b20fcf2,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3759318019999997,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
12,13,Spectrogram 1,1,6.054854422,6.589236818,789.3,10063.9,86d44a7802c4f2816518,minqin_2023-06-11-birdnet-09_36_33,30.0,0.5343823959999998,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
13,14,Spectrogram 1,1,6.825359272,7.0645886,2039.1,10195.5,ddbe67fa241c2ada57e1,minqin_2023-06-11-birdnet-09_36_33,30.0,0.2392293280000004,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
14,15,Spectrogram 1,1,7.42498603,7.571009127,1710.2,9274.6,56ee9d5a2dd861cdb054,minqin_2023-06-11-birdnet-09_36_33,30.0,0.1460230969999996,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
15,16,Spectrogram 1,1,8.046360909,8.260735243,789.3,7498.6,1a458b04a6e599e78e0c,minqin_2023-06-11-birdnet-09_36_33,30.0,0.2143743339999986,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
16,18,Spectrogram 1,1,8.86968263,9.031240098,1644.4,11050.6,196d074752c776147e29,minqin_2023-06-11-birdnet-09_36_33,30.0,0.1615574679999998,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
17,19,Spectrogram 1,1,10.168356127,10.525646683,1249.8,11774.2,f95997845c5d2a803db0,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3572905560000006,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
18,20,Spectrogram 1,1,9.396864172,9.702232153,1512.9,7761.7,51367143225aa4b2ceee,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3053679809999998,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
19,21,Spectrogram 1,1,9.842833238,9.932905809,1052.4,8945.7,dccd4b5770bea3f94156,minqin_2023-06-11-birdnet-09_36_33,30.0,0.0900725709999985,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
20,22,Spectrogram 1,1,10.688636641,11.119227464,920.9,9340.4,571ddd95450bf6734b52,minqin_2023-06-11-birdnet-09_36_33,30.0,0.4305908229999993,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
21,23,Spectrogram 1,1,11.319144631,11.699206939,723.6,10721.7,f220db15152247c5306d,minqin_2023-06-11-birdnet-09_36_33,30.0,0.3800623079999994,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
22,24,Spectrogram 1,1,11.943061946,12.44175642,855.1,10984.8,fc9a6cbcdb715b7824c9,minqin_2023-06-11-birdnet-09_36_33,30.0,0.4986944740000005,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
23,25,Spectrogram 1,1,12.538419666,12.659248723,986.7,11576.8,8e14f2c62ab38642280a,minqin_2023-06-11-birdnet-09_36_33,30.0,0.1208290569999999,True,audio/analysis_clips/minqin_2023-06-11-birdnet-09_36_33.wav
